interval_start_utc,interval_end_utc,location,lmp_dam
2012-09-03 21:00:00+00:00,2012-09-03 22:00:00+00:00,HB_NORTH,28.3
2012-09-03 22:00:00+00:00,2012-09-03 23:00:00+00:00,HB_NORTH,22.07
2012-09-03 23:00:00+00:00,2012-09-04 00:00:00+00:00,HB_NORTH,20.24
2012-09-04 00:00:00+00:00,2012-09-04 01:00:00+00:00,HB_NORTH,20.0
2012-09-04 01:00:00+00:00,2012-09-04 02:00:00+00:00,HB_NORTH,17.0
2012-09-04 02:00:00+00:00,2012-09-04 03:00:00+00:00,HB_NORTH,16.1
2012-09-04 03:00:00+00:00,2012-09-04 04:00:00+00:00,HB_NORTH,15.21
2012-09-04 04:00:00+00:00,2012-09-04 05:00:00+00:00,HB_NORTH,15.4
2012-09-04 05:00:00+00:00,2012-09-04 06:00:00+00:00,HB_NORTH,16.29
2012-09-04 06:00:00+00:00,2012-09-04 07:00:00+00:00,HB_NORTH,20.27
2012-09-04 07:00:00+00:00,2012-09-04 08:00:00+00:00,HB_NORTH,20.33
2012-09-04 08:00:00+00:00,2012-09-04 09:00:00+00:00,HB_NORTH,22.95
2012-09-04 09:00:00+00:00,2012-09-04 10:00:00+00:00,HB_NORTH,24.95
2012-09-04 10:00:00+00:00,2012-09-04 11:00:00+00:00,HB_NORTH,26.94
2012-09-04 11:00:00+00:00,2012-09-04 12:00:00+00:00,HB_NORTH,30.93
2012-09-04 12:00:00+00:00,2012-09-04 13:00:00+00:00,HB_NORTH,34.42
2012-09-04 13:00:00+00:00,2012-09-04 14:00:00+00:00,HB_NORTH,42.29
2012-09-04 14:00:00+00:00,2012-09-04 15:00:00+00:00,HB_NORTH,62.16
2012-09-04 15:00:00+00:00,2012-09-04 16:00:00+00:00,HB_NORTH,174.76
2012-09-04 16:00:00+00:00,2012-09-04 17:00:00+00:00,HB_NORTH,250.0
2012-09-04 17:00:00+00:00,2012-09-04 18:00:00+00:00,HB_NORTH,68.83
2012-09-04 18:00:00+00:00,2012-09-04 19:00:00+00:00,HB_NORTH,41.64
2012-09-04 19:00:00+00:00,2012-09-04 20:00:00+00:00,HB_NORTH,33.66
2012-09-04 20:00:00+00:00,2012-09-04 21:00:00+00:00,HB_NORTH,32.42
2012-09-04 21:00:00+00:00,2012-09-04 22:00:00+00:00,HB_NORTH,28.64
2012-09-04 22:00:00+00:00,2012-09-04 23:00:00+00:00,HB_NORTH,22.46
2012-09-04 23:00:00+00:00,2012-09-05 00:00:00+00:00,HB_NORTH,20.57
2012-09-05 00:00:00+00:00,2012-09-05 01:00:00+00:00,HB_NORTH,20.57
2012-09-05 01:00:00+00:00,2012-09-05 02:00:00+00:00,HB_NORTH,18.18
2012-09-05 02:00:00+00:00,2012-09-05 03:00:00+00:00,HB_NORTH,17.0
2012-09-05 03:00:00+00:00,2012-09-05 04:00:00+00:00,HB_NORTH,16.22
2012-09-05 04:00:00+00:00,2012-09-05 05:00:00+00:00,HB_NORTH,16.23
2012-09-05 05:00:00+00:00,2012-09-05 06:00:00+00:00,HB_NORTH,17.11
2012-09-05 06:00:00+00:00,2012-09-05 07:00:00+00:00,HB_NORTH,20.6
2012-09-05 07:00:00+00:00,2012-09-05 08:00:00+00:00,HB_NORTH,20.6
2012-09-05 08:00:00+00:00,2012-09-05 09:00:00+00:00,HB_NORTH,22.54
2012-09-05 09:00:00+00:00,2012-09-05 10:00:00+00:00,HB_NORTH,25.0
2012-09-05 10:00:00+00:00,2012-09-05 11:00:00+00:00,HB_NORTH,26.75
2012-09-05 11:00:00+00:00,2012-09-05 12:00:00+00:00,HB_NORTH,32.08
2012-09-05 12:00:00+00:00,2012-09-05 13:00:00+00:00,HB_NORTH,38.64
2012-09-05 13:00:00+00:00,2012-09-05 14:00:00+00:00,HB_NORTH,42.88
2012-09-05 14:00:00+00:00,2012-09-05 15:00:00+00:00,HB_NORTH,63.28
2012-09-05 15:00:00+00:00,2012-09-05 16:00:00+00:00,HB_NORTH,191.46
2012-09-05 16:00:00+00:00,2012-09-05 17:00:00+00:00,HB_NORTH,263.23
2012-09-05 17:00:00+00:00,2012-09-05 18:00:00+00:00,HB_NORTH,74.2
2012-09-05 18:00:00+00:00,2012-09-05 19:00:00+00:00,HB_NORTH,42.56
2012-09-05 19:00:00+00:00,2012-09-05 20:00:00+00:00,HB_NORTH,36.0
2012-09-05 20:00:00+00:00,2012-09-05 21:00:00+00:00,HB_NORTH,33.64
2012-09-05 21:00:00+00:00,2012-09-05 22:00:00+00:00,HB_NORTH,29.68
