interval_start_utc,interval_end_utc,location,lmp_dam
2012-07-03 21:00:00+00:00,2012-07-03 22:00:00+00:00,HB_NORTH,23.75
2012-07-03 22:00:00+00:00,2012-07-03 23:00:00+00:00,HB_NORTH,21.37
2012-07-03 23:00:00+00:00,2012-07-04 00:00:00+00:00,HB_NORTH,19.82
2012-07-04 00:00:00+00:00,2012-07-04 01:00:00+00:00,HB_NORTH,18.05
2012-07-04 01:00:00+00:00,2012-07-04 02:00:00+00:00,HB_NORTH,16.45
2012-07-04 02:00:00+00:00,2012-07-04 03:00:00+00:00,HB_NORTH,15.38
2012-07-04 03:00:00+00:00,2012-07-04 04:00:00+00:00,HB_NORTH,14.82
2012-07-04 04:00:00+00:00,2012-07-04 05:00:00+00:00,HB_NORTH,14.25
2012-07-04 05:00:00+00:00,2012-07-04 06:00:00+00:00,HB_NORTH,14.07
2012-07-04 06:00:00+00:00,2012-07-04 07:00:00+00:00,HB_NORTH,16.4
2012-07-04 07:00:00+00:00,2012-07-04 08:00:00+00:00,HB_NORTH,16.1
2012-07-04 08:00:00+00:00,2012-07-04 09:00:00+00:00,HB_NORTH,17.41
2012-07-04 09:00:00+00:00,2012-07-04 10:00:00+00:00,HB_NORTH,19.37
2012-07-04 10:00:00+00:00,2012-07-04 11:00:00+00:00,HB_NORTH,20.48
2012-07-04 11:00:00+00:00,2012-07-04 12:00:00+00:00,HB_NORTH,21.57
2012-07-04 12:00:00+00:00,2012-07-04 13:00:00+00:00,HB_NORTH,23.73
2012-07-04 13:00:00+00:00,2012-07-04 14:00:00+00:00,HB_NORTH,28.8
2012-07-04 14:00:00+00:00,2012-07-04 15:00:00+00:00,HB_NORTH,34.86
2012-07-04 15:00:00+00:00,2012-07-04 16:00:00+00:00,HB_NORTH,36.76
2012-07-04 16:00:00+00:00,2012-07-04 17:00:00+00:00,HB_NORTH,39.54
2012-07-04 17:00:00+00:00,2012-07-04 18:00:00+00:00,HB_NORTH,35.35
2012-07-04 18:00:00+00:00,2012-07-04 19:00:00+00:00,HB_NORTH,33.0
2012-07-04 19:00:00+00:00,2012-07-04 20:00:00+00:00,HB_NORTH,25.95
2012-07-04 20:00:00+00:00,2012-07-04 21:00:00+00:00,HB_NORTH,25.87
2012-07-04 21:00:00+00:00,2012-07-04 22:00:00+00:00,HB_NORTH,24.95
2012-07-04 22:00:00+00:00,2012-07-04 23:00:00+00:00,HB_NORTH,20.81
2012-07-04 23:00:00+00:00,2012-07-05 00:00:00+00:00,HB_NORTH,19.42
2012-07-05 00:00:00+00:00,2012-07-05 01:00:00+00:00,HB_NORTH,18.31
2012-07-05 01:00:00+00:00,2012-07-05 02:00:00+00:00,HB_NORTH,16.31
2012-07-05 02:00:00+00:00,2012-07-05 03:00:00+00:00,HB_NORTH,15.01
2012-07-05 03:00:00+00:00,2012-07-05 04:00:00+00:00,HB_NORTH,14.75
2012-07-05 04:00:00+00:00,2012-07-05 05:00:00+00:00,HB_NORTH,14.79
2012-07-05 05:00:00+00:00,2012-07-05 06:00:00+00:00,HB_NORTH,15.65
2012-07-05 06:00:00+00:00,2012-07-05 07:00:00+00:00,HB_NORTH,18.24
2012-07-05 07:00:00+00:00,2012-07-05 08:00:00+00:00,HB_NORTH,19.0
2012-07-05 08:00:00+00:00,2012-07-05 09:00:00+00:00,HB_NORTH,20.15
2012-07-05 09:00:00+00:00,2012-07-05 10:00:00+00:00,HB_NORTH,21.96
2012-07-05 10:00:00+00:00,2012-07-05 11:00:00+00:00,HB_NORTH,23.11
2012-07-05 11:00:00+00:00,2012-07-05 12:00:00+00:00,HB_NORTH,24.76
2012-07-05 12:00:00+00:00,2012-07-05 13:00:00+00:00,HB_NORTH,29.57
2012-07-05 13:00:00+00:00,2012-07-05 14:00:00+00:00,HB_NORTH,36.11
2012-07-05 14:00:00+00:00,2012-07-05 15:00:00+00:00,HB_NORTH,40.45
2012-07-05 15:00:00+00:00,2012-07-05 16:00:00+00:00,HB_NORTH,42.7
2012-07-05 16:00:00+00:00,2012-07-05 17:00:00+00:00,HB_NORTH,51.53
2012-07-05 17:00:00+00:00,2012-07-05 18:00:00+00:00,HB_NORTH,41.99
2012-07-05 18:00:00+00:00,2012-07-05 19:00:00+00:00,HB_NORTH,35.92
2012-07-05 19:00:00+00:00,2012-07-05 20:00:00+00:00,HB_NORTH,33.65
2012-07-05 20:00:00+00:00,2012-07-05 21:00:00+00:00,HB_NORTH,28.14
2012-07-05 21:00:00+00:00,2012-07-05 22:00:00+00:00,HB_NORTH,27.44
2012-07-05 22:00:00+00:00,2012-07-05 23:00:00+00:00,HB_NORTH,22.2
2012-07-05 23:00:00+00:00,2012-07-06 00:00:00+00:00,HB_NORTH,19.64
2012-07-06 00:00:00+00:00,2012-07-06 01:00:00+00:00,HB_NORTH,19.39
2012-07-06 01:00:00+00:00,2012-07-06 02:00:00+00:00,HB_NORTH,17.3
2012-07-06 02:00:00+00:00,2012-07-06 03:00:00+00:00,HB_NORTH,15.94
2012-07-06 03:00:00+00:00,2012-07-06 04:00:00+00:00,HB_NORTH,15.16
2012-07-06 04:00:00+00:00,2012-07-06 05:00:00+00:00,HB_NORTH,15.05
2012-07-06 05:00:00+00:00,2012-07-06 06:00:00+00:00,HB_NORTH,16.15
2012-07-06 06:00:00+00:00,2012-07-06 07:00:00+00:00,HB_NORTH,19.0
2012-07-06 07:00:00+00:00,2012-07-06 08:00:00+00:00,HB_NORTH,19.75
2012-07-06 08:00:00+00:00,2012-07-06 09:00:00+00:00,HB_NORTH,21.21
2012-07-06 09:00:00+00:00,2012-07-06 10:00:00+00:00,HB_NORTH,23.73
2012-07-06 10:00:00+00:00,2012-07-06 11:00:00+00:00,HB_NORTH,25.85
2012-07-06 11:00:00+00:00,2012-07-06 12:00:00+00:00,HB_NORTH,29.55
2012-07-06 12:00:00+00:00,2012-07-06 13:00:00+00:00,HB_NORTH,33.61
2012-07-06 13:00:00+00:00,2012-07-06 14:00:00+00:00,HB_NORTH,37.49
2012-07-06 14:00:00+00:00,2012-07-06 15:00:00+00:00,HB_NORTH,41.57
2012-07-06 15:00:00+00:00,2012-07-06 16:00:00+00:00,HB_NORTH,42.82
2012-07-06 16:00:00+00:00,2012-07-06 17:00:00+00:00,HB_NORTH,50.5
2012-07-06 17:00:00+00:00,2012-07-06 18:00:00+00:00,HB_NORTH,42.47
2012-07-06 18:00:00+00:00,2012-07-06 19:00:00+00:00,HB_NORTH,36.85
2012-07-06 19:00:00+00:00,2012-07-06 20:00:00+00:00,HB_NORTH,32.07
2012-07-06 20:00:00+00:00,2012-07-06 21:00:00+00:00,HB_NORTH,30.36
2012-07-06 21:00:00+00:00,2012-07-06 22:00:00+00:00,HB_NORTH,29.88
2012-07-06 22:00:00+00:00,2012-07-06 23:00:00+00:00,HB_NORTH,22.81
2012-07-06 23:00:00+00:00,2012-07-07 00:00:00+00:00,HB_NORTH,20.49
2012-07-07 00:00:00+00:00,2012-07-07 01:00:00+00:00,HB_NORTH,20.43
2012-07-07 01:00:00+00:00,2012-07-07 02:00:00+00:00,HB_NORTH,18.08
2012-07-07 02:00:00+00:00,2012-07-07 03:00:00+00:00,HB_NORTH,16.54
2012-07-07 03:00:00+00:00,2012-07-07 04:00:00+00:00,HB_NORTH,15.39
2012-07-07 04:00:00+00:00,2012-07-07 05:00:00+00:00,HB_NORTH,14.98
2012-07-07 05:00:00+00:00,2012-07-07 06:00:00+00:00,HB_NORTH,15.84
2012-07-07 06:00:00+00:00,2012-07-07 07:00:00+00:00,HB_NORTH,16.72
2012-07-07 07:00:00+00:00,2012-07-07 08:00:00+00:00,HB_NORTH,16.42
2012-07-07 08:00:00+00:00,2012-07-07 09:00:00+00:00,HB_NORTH,18.83
2012-07-07 09:00:00+00:00,2012-07-07 10:00:00+00:00,HB_NORTH,20.52
2012-07-07 10:00:00+00:00,2012-07-07 11:00:00+00:00,HB_NORTH,23.0
