interval_start_utc,interval_end_utc,location,lmp_dam
2012-04-03 21:00:00+00:00,2012-04-03 22:00:00+00:00,HB_NORTH,23.83
2012-04-03 22:00:00+00:00,2012-04-03 23:00:00+00:00,HB_NORTH,22.51
2012-04-03 23:00:00+00:00,2012-04-04 00:00:00+00:00,HB_NORTH,19.84
2012-04-04 00:00:00+00:00,2012-04-04 01:00:00+00:00,HB_NORTH,16.52
2012-04-04 01:00:00+00:00,2012-04-04 02:00:00+00:00,HB_NORTH,14.97
2012-04-04 02:00:00+00:00,2012-04-04 03:00:00+00:00,HB_NORTH,14.1
2012-04-04 03:00:00+00:00,2012-04-04 04:00:00+00:00,HB_NORTH,14.04
2012-04-04 04:00:00+00:00,2012-04-04 05:00:00+00:00,HB_NORTH,14.42
2012-04-04 05:00:00+00:00,2012-04-04 06:00:00+00:00,HB_NORTH,16.7
2012-04-04 06:00:00+00:00,2012-04-04 07:00:00+00:00,HB_NORTH,20.99
2012-04-04 07:00:00+00:00,2012-04-04 08:00:00+00:00,HB_NORTH,20.6
2012-04-04 08:00:00+00:00,2012-04-04 09:00:00+00:00,HB_NORTH,21.09
2012-04-04 09:00:00+00:00,2012-04-04 10:00:00+00:00,HB_NORTH,23.15
2012-04-04 10:00:00+00:00,2012-04-04 11:00:00+00:00,HB_NORTH,24.15
2012-04-04 11:00:00+00:00,2012-04-04 12:00:00+00:00,HB_NORTH,24.03
2012-04-04 12:00:00+00:00,2012-04-04 13:00:00+00:00,HB_NORTH,26.13
2012-04-04 13:00:00+00:00,2012-04-04 14:00:00+00:00,HB_NORTH,30.0
2012-04-04 14:00:00+00:00,2012-04-04 15:00:00+00:00,HB_NORTH,42.76
2012-04-04 15:00:00+00:00,2012-04-04 16:00:00+00:00,HB_NORTH,71.6
2012-04-04 16:00:00+00:00,2012-04-04 17:00:00+00:00,HB_NORTH,102.24
2012-04-04 17:00:00+00:00,2012-04-04 18:00:00+00:00,HB_NORTH,69.95
2012-04-04 18:00:00+00:00,2012-04-04 19:00:00+00:00,HB_NORTH,40.0
2012-04-04 19:00:00+00:00,2012-04-04 20:00:00+00:00,HB_NORTH,30.0
2012-04-04 20:00:00+00:00,2012-04-04 21:00:00+00:00,HB_NORTH,45.0
2012-04-04 21:00:00+00:00,2012-04-04 22:00:00+00:00,HB_NORTH,25.87
2012-04-04 22:00:00+00:00,2012-04-04 23:00:00+00:00,HB_NORTH,23.35
2012-04-04 23:00:00+00:00,2012-04-05 00:00:00+00:00,HB_NORTH,19.61
2012-04-05 00:00:00+00:00,2012-04-05 01:00:00+00:00,HB_NORTH,16.79
2012-04-05 01:00:00+00:00,2012-04-05 02:00:00+00:00,HB_NORTH,15.32
2012-04-05 02:00:00+00:00,2012-04-05 03:00:00+00:00,HB_NORTH,15.02
2012-04-05 03:00:00+00:00,2012-04-05 04:00:00+00:00,HB_NORTH,14.83
2012-04-05 04:00:00+00:00,2012-04-05 05:00:00+00:00,HB_NORTH,14.91
2012-04-05 05:00:00+00:00,2012-04-05 06:00:00+00:00,HB_NORTH,16.61
2012-04-05 06:00:00+00:00,2012-04-05 07:00:00+00:00,HB_NORTH,20.62
2012-04-05 07:00:00+00:00,2012-04-05 08:00:00+00:00,HB_NORTH,20.84
2012-04-05 08:00:00+00:00,2012-04-05 09:00:00+00:00,HB_NORTH,21.61
2012-04-05 09:00:00+00:00,2012-04-05 10:00:00+00:00,HB_NORTH,23.0
2012-04-05 10:00:00+00:00,2012-04-05 11:00:00+00:00,HB_NORTH,24.73
2012-04-05 11:00:00+00:00,2012-04-05 12:00:00+00:00,HB_NORTH,26.0
2012-04-05 12:00:00+00:00,2012-04-05 13:00:00+00:00,HB_NORTH,29.95
2012-04-05 13:00:00+00:00,2012-04-05 14:00:00+00:00,HB_NORTH,31.92
2012-04-05 14:00:00+00:00,2012-04-05 15:00:00+00:00,HB_NORTH,73.55
2012-04-05 15:00:00+00:00,2012-04-05 16:00:00+00:00,HB_NORTH,135.88
2012-04-05 16:00:00+00:00,2012-04-05 17:00:00+00:00,HB_NORTH,158.1
2012-04-05 17:00:00+00:00,2012-04-05 18:00:00+00:00,HB_NORTH,140.0
2012-04-05 18:00:00+00:00,2012-04-05 19:00:00+00:00,HB_NORTH,73.68
2012-04-05 19:00:00+00:00,2012-04-05 20:00:00+00:00,HB_NORTH,35.41
2012-04-05 20:00:00+00:00,2012-04-05 21:00:00+00:00,HB_NORTH,40.34
2012-04-05 21:00:00+00:00,2012-04-05 22:00:00+00:00,HB_NORTH,24.4
2012-04-05 22:00:00+00:00,2012-04-05 23:00:00+00:00,HB_NORTH,24.52
2012-04-05 23:00:00+00:00,2012-04-06 00:00:00+00:00,HB_NORTH,20.43
2012-04-06 00:00:00+00:00,2012-04-06 01:00:00+00:00,HB_NORTH,15.28
2012-04-06 01:00:00+00:00,2012-04-06 02:00:00+00:00,HB_NORTH,13.16
2012-04-06 02:00:00+00:00,2012-04-06 03:00:00+00:00,HB_NORTH,13.0
2012-04-06 03:00:00+00:00,2012-04-06 04:00:00+00:00,HB_NORTH,12.68
2012-04-06 04:00:00+00:00,2012-04-06 05:00:00+00:00,HB_NORTH,12.82
2012-04-06 05:00:00+00:00,2012-04-06 06:00:00+00:00,HB_NORTH,13.98
2012-04-06 06:00:00+00:00,2012-04-06 07:00:00+00:00,HB_NORTH,16.69
2012-04-06 07:00:00+00:00,2012-04-06 08:00:00+00:00,HB_NORTH,17.73
2012-04-06 08:00:00+00:00,2012-04-06 09:00:00+00:00,HB_NORTH,18.17
2012-04-06 09:00:00+00:00,2012-04-06 10:00:00+00:00,HB_NORTH,19.39
2012-04-06 10:00:00+00:00,2012-04-06 11:00:00+00:00,HB_NORTH,19.6
2012-04-06 11:00:00+00:00,2012-04-06 12:00:00+00:00,HB_NORTH,19.32
2012-04-06 12:00:00+00:00,2012-04-06 13:00:00+00:00,HB_NORTH,20.34
2012-04-06 13:00:00+00:00,2012-04-06 14:00:00+00:00,HB_NORTH,21.68
2012-04-06 14:00:00+00:00,2012-04-06 15:00:00+00:00,HB_NORTH,27.08
2012-04-06 15:00:00+00:00,2012-04-06 16:00:00+00:00,HB_NORTH,29.48
2012-04-06 16:00:00+00:00,2012-04-06 17:00:00+00:00,HB_NORTH,42.83
2012-04-06 17:00:00+00:00,2012-04-06 18:00:00+00:00,HB_NORTH,29.36
2012-04-06 18:00:00+00:00,2012-04-06 19:00:00+00:00,HB_NORTH,21.24
2012-04-06 19:00:00+00:00,2012-04-06 20:00:00+00:00,HB_NORTH,19.1
2012-04-06 20:00:00+00:00,2012-04-06 21:00:00+00:00,HB_NORTH,20.22
2012-04-06 21:00:00+00:00,2012-04-06 22:00:00+00:00,HB_NORTH,18.27
2012-04-06 22:00:00+00:00,2012-04-06 23:00:00+00:00,HB_NORTH,18.72
2012-04-06 23:00:00+00:00,2012-04-07 00:00:00+00:00,HB_NORTH,14.97
2012-04-07 00:00:00+00:00,2012-04-07 01:00:00+00:00,HB_NORTH,16.64
2012-04-07 01:00:00+00:00,2012-04-07 02:00:00+00:00,HB_NORTH,14.13
2012-04-07 02:00:00+00:00,2012-04-07 03:00:00+00:00,HB_NORTH,13.77
2012-04-07 03:00:00+00:00,2012-04-07 04:00:00+00:00,HB_NORTH,13.31
2012-04-07 04:00:00+00:00,2012-04-07 05:00:00+00:00,HB_NORTH,13.11
2012-04-07 05:00:00+00:00,2012-04-07 06:00:00+00:00,HB_NORTH,13.8
2012-04-07 06:00:00+00:00,2012-04-07 07:00:00+00:00,HB_NORTH,16.37
2012-04-07 07:00:00+00:00,2012-04-07 08:00:00+00:00,HB_NORTH,17.37
