interval_start_utc,interval_end_utc,location,lmp_dam
2012-05-03 21:00:00+00:00,2012-05-03 22:00:00+00:00,HB_NORTH,21.79
2012-05-03 22:00:00+00:00,2012-05-03 23:00:00+00:00,HB_NORTH,20.13
2012-05-03 23:00:00+00:00,2012-05-04 00:00:00+00:00,HB_NORTH,16.74
2012-05-04 00:00:00+00:00,2012-05-04 01:00:00+00:00,HB_NORTH,17.13
2012-05-04 01:00:00+00:00,2012-05-04 02:00:00+00:00,HB_NORTH,15.24
2012-05-04 02:00:00+00:00,2012-05-04 03:00:00+00:00,HB_NORTH,14.74
2012-05-04 03:00:00+00:00,2012-05-04 04:00:00+00:00,HB_NORTH,14.35
2012-05-04 04:00:00+00:00,2012-05-04 05:00:00+00:00,HB_NORTH,14.75
2012-05-04 05:00:00+00:00,2012-05-04 06:00:00+00:00,HB_NORTH,15.86
2012-05-04 06:00:00+00:00,2012-05-04 07:00:00+00:00,HB_NORTH,16.62
2012-05-04 07:00:00+00:00,2012-05-04 08:00:00+00:00,HB_NORTH,17.0
2012-05-04 08:00:00+00:00,2012-05-04 09:00:00+00:00,HB_NORTH,17.58
2012-05-04 09:00:00+00:00,2012-05-04 10:00:00+00:00,HB_NORTH,20.08
2012-05-04 10:00:00+00:00,2012-05-04 11:00:00+00:00,HB_NORTH,21.0
2012-05-04 11:00:00+00:00,2012-05-04 12:00:00+00:00,HB_NORTH,24.15
2012-05-04 12:00:00+00:00,2012-05-04 13:00:00+00:00,HB_NORTH,26.19
2012-05-04 13:00:00+00:00,2012-05-04 14:00:00+00:00,HB_NORTH,28.0
2012-05-04 14:00:00+00:00,2012-05-04 15:00:00+00:00,HB_NORTH,40.83
2012-05-04 15:00:00+00:00,2012-05-04 16:00:00+00:00,HB_NORTH,81.65
2012-05-04 16:00:00+00:00,2012-05-04 17:00:00+00:00,HB_NORTH,179.5
2012-05-04 17:00:00+00:00,2012-05-04 18:00:00+00:00,HB_NORTH,63.88
2012-05-04 18:00:00+00:00,2012-05-04 19:00:00+00:00,HB_NORTH,29.91
2012-05-04 19:00:00+00:00,2012-05-04 20:00:00+00:00,HB_NORTH,24.99
2012-05-04 20:00:00+00:00,2012-05-04 21:00:00+00:00,HB_NORTH,25.51
2012-05-04 21:00:00+00:00,2012-05-04 22:00:00+00:00,HB_NORTH,23.04
2012-05-04 22:00:00+00:00,2012-05-04 23:00:00+00:00,HB_NORTH,19.65
2012-05-04 23:00:00+00:00,2012-05-05 00:00:00+00:00,HB_NORTH,17.5
2012-05-05 00:00:00+00:00,2012-05-05 01:00:00+00:00,HB_NORTH,18.11
2012-05-05 01:00:00+00:00,2012-05-05 02:00:00+00:00,HB_NORTH,15.18
2012-05-05 02:00:00+00:00,2012-05-05 03:00:00+00:00,HB_NORTH,14.45
2012-05-05 03:00:00+00:00,2012-05-05 04:00:00+00:00,HB_NORTH,13.71
2012-05-05 04:00:00+00:00,2012-05-05 05:00:00+00:00,HB_NORTH,11.78
2012-05-05 05:00:00+00:00,2012-05-05 06:00:00+00:00,HB_NORTH,14.55
2012-05-05 06:00:00+00:00,2012-05-05 07:00:00+00:00,HB_NORTH,15.42
2012-05-05 07:00:00+00:00,2012-05-05 08:00:00+00:00,HB_NORTH,15.77
2012-05-05 08:00:00+00:00,2012-05-05 09:00:00+00:00,HB_NORTH,16.84
2012-05-05 09:00:00+00:00,2012-05-05 10:00:00+00:00,HB_NORTH,19.26
2012-05-05 10:00:00+00:00,2012-05-05 11:00:00+00:00,HB_NORTH,21.25
2012-05-05 11:00:00+00:00,2012-05-05 12:00:00+00:00,HB_NORTH,24.8
2012-05-05 12:00:00+00:00,2012-05-05 13:00:00+00:00,HB_NORTH,27.01
2012-05-05 13:00:00+00:00,2012-05-05 14:00:00+00:00,HB_NORTH,29.0
2012-05-05 14:00:00+00:00,2012-05-05 15:00:00+00:00,HB_NORTH,36.84
2012-05-05 15:00:00+00:00,2012-05-05 16:00:00+00:00,HB_NORTH,90.0
2012-05-05 16:00:00+00:00,2012-05-05 17:00:00+00:00,HB_NORTH,135.23
2012-05-05 17:00:00+00:00,2012-05-05 18:00:00+00:00,HB_NORTH,72.0
2012-05-05 18:00:00+00:00,2012-05-05 19:00:00+00:00,HB_NORTH,32.4
2012-05-05 19:00:00+00:00,2012-05-05 20:00:00+00:00,HB_NORTH,27.0
2012-05-05 20:00:00+00:00,2012-05-05 21:00:00+00:00,HB_NORTH,28.25
2012-05-05 21:00:00+00:00,2012-05-05 22:00:00+00:00,HB_NORTH,26.4
2012-05-05 22:00:00+00:00,2012-05-05 23:00:00+00:00,HB_NORTH,21.0
